item,family,found,page,definition_count,branch_risk,randomized,multiple_select,dynamic_text,raw_snippet,proxy_text,parent_fallback,item_specific_text,wave,paired_coverage,n_unique,entropy_nats
CC20_327a,CC20_327,True,33,1,False,False,False,False,"[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not","[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not",,True,source_pre,0.9983317491416268,2,0.6661757769144323
CC20_327b,CC20_327,True,33,1,False,False,False,False,"[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not exceed 120% of the average prices in 6 other countries. ◯ ◯ [CC20_327c] Lower the eligibility age for Medicare from 65 to 50. ◯ ◯","[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not exceed 120% of the average prices in 6 other countries. ◯ ◯ [CC20_327c] Lower the eligibility age for Medicare from 65 to 50. ◯ ◯",,True,source_pre,0.9978855890283408,2,0.3031319977107851
CC20_327c,CC20_327,True,33,1,False,False,False,False,"[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not exceed 120% of the average prices in 6 other countries. ◯ ◯ [CC20_327c] Lower the eligibility age for Medicare from 65 to 50. ◯ ◯ [CC20_327d] Repeal the entire Affordable Care Act. ◯ ◯ [CC20_327e] Restore the Affordable Care Act’s mandate that all individuals be required to purchase health insurance. ◯ ◯ [CC20_327f] Allow states to import prescription drugs from other countries.","[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not exceed 120% of the average prices in 6 other countries. ◯ ◯ [CC20_327c] Lower the eligibility age for Medicare from 65 to 50. ◯ ◯ [CC20_327d] Repeal the entire Affordable Care Act. ◯ ◯ [CC20_327e] Restore the Affordable Care Act’s mandate that all individuals be purchase health insurance. ◯ ◯ [CC20_327f] Allow states to import prescription drugs from other countries.",,True,source_pre,0.997943783825726,2,0.679242819527573
CC20_327d,CC20_327,True,33,1,False,False,False,False,"[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not exceed 120% of the average prices in 6 other countries. ◯ ◯ [CC20_327c] Lower the eligibility age for Medicare from 65 to 50. ◯ ◯ [CC20_327d] Repeal the entire Affordable Care Act. ◯ ◯ [CC20_327e] Restore the Affordable Care Act’s mandate that all individuals be required to purchase health insurance. ◯ ◯ [CC20_327f] Allow states to import prescription drugs from other countries. ◯ ◯ required: None","[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not exceed 120% of the average prices in 6 other countries. ◯ ◯ [CC20_327c] Lower the eligibility age for Medicare from 65 to 50. ◯ ◯ [CC20_327d] Repeal the entire Affordable Care Act. ◯ ◯ [CC20_327e] Restore the Affordable Care Act’s mandate that all individuals be purchase health insurance. ◯ ◯ [CC20_327f] Allow states to import prescription drugs from other countries. ◯ ◯",,True,source_pre,0.9975752167756202,2,0.6746825208427244
CC20_327e,CC20_327,True,33,1,False,False,False,False,"[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not exceed 120% of the average prices in 6 other countries. ◯ ◯ [CC20_327c] Lower the eligibility age for Medicare from 65 to 50. ◯ ◯ [CC20_327d] Repeal the entire Affordable Care Act. ◯ ◯ [CC20_327e] Restore the Affordable Care Act’s mandate that all individuals be required to purchase health insurance. ◯ ◯ [CC20_327f] Allow states to import prescription drugs from other countries. ◯ ◯ required: None","[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not exceed 120% of the average prices in 6 other countries. ◯ ◯ [CC20_327c] Lower the eligibility age for Medicare from 65 to 50. ◯ ◯ [CC20_327d] Repeal the entire Affordable Care Act. ◯ ◯ [CC20_327e] Restore the Affordable Care Act’s mandate that all individuals be purchase health insurance. ◯ ◯ [CC20_327f] Allow states to import prescription drugs from other countries. ◯ ◯",,True,source_pre,0.9980795716862912,2,0.6774241871896761
CC20_327f,CC20_327,True,33,1,False,False,False,False,"[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not exceed 120% of the average prices in 6 other countries. ◯ ◯ [CC20_327c] Lower the eligibility age for Medicare from 65 to 50. ◯ ◯ [CC20_327d] Repeal the entire Affordable Care Act. ◯ ◯ [CC20_327e] Restore the Affordable Care Act’s mandate that all individuals be required to purchase health insurance. ◯ ◯ [CC20_327f] Allow states to import prescription drugs from other countries. ◯ ◯ required: None","[CC20_327grid] {grid} Thinking now about health care policy, would you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_327a] Expand Medicare to a single comprehensive public health care coverage program that would cover all Americans. ◯ ◯ [CC20_327b] Allow the government to negotiate with drug companies to get a lower price on prescription drugs that would apply to both Medicare and private insurance. Maximum negotiated price could not exceed 120% of the average prices in 6 other countries. ◯ ◯ [CC20_327c] Lower the eligibility age for Medicare from 65 to 50. ◯ ◯ [CC20_327d] Repeal the entire Affordable Care Act. ◯ ◯ [CC20_327e] Restore the Affordable Care Act’s mandate that all individuals be purchase health insurance. ◯ ◯ [CC20_327f] Allow states to import prescription drugs from other countries. ◯ ◯",,True,source_pre,0.9978467924967508,2,0.609673679844086
CC20_330a,CC20_330,True,35,1,False,False,False,False,"[CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯ collapsible: None required: None varlabel: None width: None","[CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯",,True,source_pre,0.9997672208104595,2,0.69019992333182
CC20_330b,CC20_330,True,35,1,False,False,False,False,"[CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯ collapsible: None required: None varlabel: None width: None","[CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯",,True,source_pre,0.9998254156078448,2,0.6397886682829802
CC20_330c,CC20_330,True,35,1,False,False,False,False,"[CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯ collapsible: None required: None varlabel: None width: None","[CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯",,True,source_pre,0.9997284242788694,2,0.6478905314237668
CC20_331a,CC20_331,True,36,1,False,False,False,False,"[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal","[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal",,True,source_pre,0.998971891912863,2,0.6122335068055307
CC20_331b,CC20_331,True,36,1,False,False,False,False,"[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the","[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the",,True,source_pre,0.9991270780392232,2,0.6737956661301494
CC20_331c,CC20_331,True,36,1,False,False,False,False,"[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the visa lottery and ending family-based migration. ◯ ◯ [CC20_331e] Increase","[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the visa lottery and ending family-based migration. ◯ ◯ [CC20_331e] Increase",,True,source_pre,0.9991852728366084,2,0.6827495108779491
CC20_331d,CC20_331,True,36,1,False,False,False,True,"[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the visa lottery and ending family-based migration. ◯ ◯ [CC20_331e] Increase spending on border security by $25 billion, including building a wall between the U.S. and Mexico. ◯ ◯ collapsible: None required: None varlabel: None","[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the visa lottery and ending family-based migration. ◯ ◯ [CC20_331e] Increase spending on border security by $25 billion, including building a wall between the U.S. and Mexico. ◯ ◯",,True,source_pre,0.9986227231285524,2,0.6664516214544625
